Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1966,9,4e-4,4e-4,0.5,95081,38,95062,5889982,61.95
1966,10,4.4e-4,4.4e-4,0.5,95044,42,95023,5794919,60.97
1966,11,3.5e-4,3.5e-4,0.5,95002,34,94985,5699897,60
1966,12,4.3e-4,4.3e-4,0.5,94968,41,94948,5604912,59.02
1966,13,4.2e-4,4.2e-4,0.5,94928,40,94908,5509964,58.04
1966,14,5.5e-4,5.5e-4,0.5,94888,52,94862,5415056,57.07
1966,15,5.1e-4,5.1e-4,0.5,94836,48,94811,5320195,56.1
1966,16,6.5e-4,6.5e-4,0.5,94787,62,94756,5225383,55.13
1966,17,9.9e-4,9.9e-4,0.5,94725,94,94678,5130627,54.16
1966,18,0.00127,0.00127,0.5,94631,120,94571,5035948,53.22
1966,19,0.00121,0.00121,0.5,94511,114,94454,4941377,52.28
1966,20,0.00115,0.00115,0.5,94397,108,94343,4846923,51.35
1966,21,0.00148,0.00148,0.5,94288,139,94219,4752581,50.4
1966,22,0.00162,0.00162,0.5,94149,152,94073,4658362,49.48
1966,23,0.00128,0.00128,0.5,93997,120,93937,4564289,48.56
1966,24,0.00136,0.00136,0.5,93877,127,93813,4470352,47.62
1966,25,0.00128,0.00128,0.5,93750,120,93690,4376538,46.68
1966,26,0.00149,0.00148,0.5,93629,139,93560,4282849,45.74
1966,27,0.0015,0.0015,0.5,93490,140,93420,4189289,44.81
1966,28,0.00143,0.00143,0.5,93350,134,93284,4095868,43.88
1966,29,0.0015,0.00149,0.5,93217,139,93147,4002585,42.94
1966,30,0.00162,0.00162,0.5,93078,150,93002,3909438,42
1966,31,0.00167,0.00167,0.5,92927,155,92850,3816435,41.07
1966,32,0.00181,0.00181,0.5,92772,168,92688,3723586,40.14
1966,33,0.00196,0.00195,0.5,92604,181,92514,3630898,39.21
1966,34,0.002,0.002,0.5,92423,185,92331,3538384,38.28
1966,35,0.00241,0.00241,0.5,92238,222,92127,3446054,37.36
1966,36,0.00229,0.00229,0.5,92016,210,91911,3353927,36.45
1966,37,0.00264,0.00264,0.5,91805,242,91684,3262016,35.53
1966,38,0.00266,0.00265,0.5,91563,243,91442,3170332,34.62
1966,39,0.00275,0.00275,0.5,91320,251,91195,3078890,33.72
1966,40,0.00301,0.00301,0.5,91069,274,90932,2987695,32.81
1966,41,0.00319,0.00318,0.5,90795,289,90651,2896763,31.9
1966,42,0.00326,0.00325,0.5,90507,294,90359,2806112,31
1966,43,0.00357,0.00356,0.5,90212,321,90051,2715753,30.1
1966,44,0.00398,0.00397,0.5,89891,357,89712,2625701,29.21
1966,45,0.00388,0.00388,0.5,89534,347,89360,2535989,28.32
1966,46,0.00498,0.00497,0.5,89187,443,88965,2446629,27.43
1966,47,0.00446,0.00445,0.5,88743,395,88545,2357664,26.57
1966,48,0.00604,0.00602,0.5,88348,532,88082,2269119,25.68
1966,49,0.00587,0.00585,0.5,87816,514,87559,2181037,24.84
1966,50,0.00597,0.00595,0.5,87302,520,87042,2093478,23.98
1966,51,0.00767,0.00764,0.5,86782,663,86450,2006436,23.12
1966,52,0.0083,0.00827,0.5,86119,712,85763,1919986,22.29
1966,53,0.0095,0.00945,0.5,85407,807,85003,1834224,21.48
1966,54,0.01032,0.01027,0.5,84599,869,84165,1749221,20.68
1966,55,0.01086,0.01081,0.5,83730,905,83278,1665056,19.89
1966,56,0.01304,0.01296,0.5,82826,1073,82289,1581778,19.1
1966,57,0.01387,0.01378,0.5,81753,1126,81189,1499489,18.34
1966,58,0.01479,0.01468,0.5,80626,1184,80034,1418299,17.59
1966,59,0.0169,0.01676,0.5,79443,1331,78777,1338265,16.85
1966,60,0.01792,0.01776,0.5,78111,1388,77418,1259488,16.12
1966,61,0.0217,0.02147,0.5,76724,1647,75900,1182070,15.41
1966,62,0.02248,0.02223,0.5,75077,1669,74242,1106170,14.73
1966,63,0.02615,0.02581,0.5,73408,1895,72460,1031927,14.06
1966,64,0.02887,0.02846,0.5,71513,2035,70495,959467,13.42
1966,65,0.03165,0.03116,0.5,69477,2165,68395,888972,12.8
1966,66,0.03549,0.03487,0.5,67313,2347,66139,820577,12.19
1966,67,0.03716,0.03648,0.5,64965,2370,63780,754438,11.61
1966,68,0.04085,0.04003,0.5,62595,2506,61342,690658,11.03
1966,69,0.04461,0.04363,0.5,60089,2622,58778,629316,10.47
1966,70,0.04825,0.04712,0.5,57467,2708,56114,570538,9.93
1966,71,0.05457,0.05312,0.5,54760,2909,53305,514424,9.39
1966,72,0.05896,0.05727,0.5,51851,2970,50366,461119,8.89
1966,73,0.06497,0.06293,0.5,48881,3076,47343,410752,8.4
1966,74,0.06916,0.06684,0.5,45805,3062,44275,363409,7.93
1966,75,0.07814,0.0752,0.5,42744,3214,41136,319134,7.47
1966,76,0.08441,0.08099,0.5,39529,3202,37928,277998,7.03
1966,77,0.09121,0.08724,0.5,36328,3169,34743,240069,6.61
1966,78,0.10365,0.09854,0.5,33159,3268,31525,205326,6.19
1966,79,0.11441,0.10822,0.5,29891,3235,28274,173802,5.81
1966,80,0.12545,0.11804,0.5,26656,3147,25083,145528,5.46
1966,81,0.14,0.13084,0.5,23510,3076,21972,120445,5.12
1966,82,0.14854,0.13827,0.5,20433,2825,19021,98474,4.82
1966,83,0.16703,0.15415,0.5,17608,2714,16251,79453,4.51
1966,84,0.17807,0.16351,0.5,14894,2435,13676,63202,4.24
1966,85,0.19165,0.17489,0.5,12458,2179,11369,49526,3.98
1966,86,0.22441,0.20177,0.5,10280,2074,9242,38157,3.71
1966,87,0.22077,0.19882,0.5,8205,1631,7390,28914,3.52
1966,88,0.23374,0.20928,0.5,6574,1376,5886,21525,3.27
1966,89,0.29694,0.25855,0.5,5198,1344,4526,15639,3.01
1966,90,0.28064,0.24611,0.5,3854,949,3380,11112,2.88
1966,91,0.29571,0.25762,0.5,2906,749,2531,7732,2.66
1966,92,0.39248,0.32809,0.5,2157,708,1803,5201,2.41
1966,93,0.40991,0.34019,0.5,1449,493,1203,3398,2.34
1966,94,0.3937,0.32895,0.5,956,315,799,2195,2.3
1966,95,0.41981,0.34698,0.5,642,223,530,1396,2.18
1966,96,0.44638,0.36493,0.5,419,153,343,866,2.07
1966,97,0.47326,0.3827,0.5,266,102,215,523,1.97
1966,98,0.5003,0.40019,0.5,164,66,131,308,1.87
1966,99,0.52733,0.41731,0.5,99,41,78,176,1.79
1966,100,0.55421,0.43396,0.5,57,25,45,98,1.71
1966,101,0.58077,0.45008,0.5,33,15,25,53,1.65
1966,102,0.60687,0.4656,0.5,18,8,14,28,1.58
1966,103,0.63238,0.48046,0.5,10,5,7,15,1.53
1966,104,0.65717,0.49464,0.5,5,2,4,7,1.47
1966,105,0.68112,0.50809,0.5,3,1,2,4,1.43
1966,106,0.70416,0.5208,0.5,1,1,1,2,1.39
1966,107,0.7262,0.53276,0.5,1,0,0,1,1.35
1966,108,0.74719,0.54397,0.5,0,0,0,0,1.32
1966,109,0.76709,0.55444,0.5,0,0,0,0,1.29
1966,110,0.78587,1,1.27,0,0,0,0,1.27
1967,0,0.04403,0.04248,0.17,100000,4248,96482,6684628,66.85
1967,1,0.00236,0.00236,0.5,95752,226,95639,6588146,68.8
1967,2,0.00121,0.00121,0.5,95526,116,95468,6492507,67.97
1967,3,7.2e-4,7.2e-4,0.5,95410,69,95376,6397039,67.05
1967,4,7.5e-4,7.5e-4,0.5,95342,72,95306,6301663,66.1
1967,5,5.3e-4,5.3e-4,0.5,95270,51,95245,6206357,65.15
1967,6,5.9e-4,5.9e-4,0.5,95219,56,95191,6111113,64.18
1967,7,4.6e-4,4.6e-4,0.5,95164,43,95142,6015921,63.22
1967,8,4e-4,4e-4,0.5,95120,38,95101,5920779,62.25
1967,9,3.8e-4,3.8e-4,0.5,95082,36,95064,5825678,61.27
1967,10,4.3e-4,4.3e-4,0.5,95046,41,95026,5730614,60.29
1967,11,5.9e-4,5.9e-4,0.5,95005,56,94977,5635588,59.32
1967,12,3.8e-4,3.8e-4,0.5,94949,36,94931,5540611,58.35
1967,13,5e-4,5e-4,0.5,94913,48,94889,5445680,57.38
1967,14,4.3e-4,4.3e-4,0.5,94865,41,94845,5350790,56.4
1967,15,7.5e-4,7.5e-4,0.5,94825,71,94789,5255945,55.43
1967,16,8.7e-4,8.7e-4,0.5,94754,83,94712,5161156,54.47
1967,17,0.00102,0.00102,0.5,94671,96,94623,5066444,53.52
1967,18,0.00103,0.00103,0.5,94575,97,94526,4971821,52.57
1967,19,0.00144,0.00144,0.5,94477,136,94409,4877295,51.62
1967,20,0.00126,0.00126,0.5,94341,119,94282,4782886,50.7
1967,21,0.00145,0.00145,0.5,94222,136,94154,4688604,49.76
1967,22,0.00152,0.00152,0.5,94086,143,94015,4594450,48.83
1967,23,0.0016,0.00159,0.5,93943,150,93868,4500435,47.91
1967,24,0.00176,0.00176,0.5,93793,165,93711,4406567,46.98
1967,25,0.00131,0.00131,0.5,93628,122,93567,4312856,46.06
1967,26,0.00148,0.00148,0.5,93506,138,93437,4219289,45.12
1967,27,0.00156,0.00156,0.5,93367,146,93295,4125853,44.19
1967,28,0.00153,0.00153,0.5,93222,143,93150,4032558,43.26
1967,29,0.00171,0.00171,0.5,93079,159,93000,3939408,42.32
1967,30,0.00192,0.00192,0.5,92920,178,92831,3846408,41.39
1967,31,0.00208,0.00208,0.5,92742,193,92645,3753577,40.47
1967,32,0.00185,0.00185,0.5,92549,171,92463,3660932,39.56
1967,33,0.00211,0.00211,0.5,92378,195,92280,3568469,38.63
1967,34,0.00203,0.00203,0.5,92183,187,92089,3476189,37.71
1967,35,0.00208,0.00208,0.5,91996,191,91900,3384099,36.79
1967,36,0.00241,0.00241,0.5,91805,221,91694,3292199,35.86
1967,37,0.00249,0.00248,0.5,91583,227,91470,3200505,34.95
1967,38,0.00277,0.00277,0.5,91356,253,91230,3109035,34.03
1967,39,0.00295,0.00294,0.5,91103,268,90969,3017805,33.13
1967,40,0.00317,0.00317,0.5,90835,288,90691,2926836,32.22
1967,41,0.00366,0.00366,0.5,90548,331,90382,2836145,31.32
1967,42,0.00398,0.00397,0.5,90216,358,90037,2745763,30.44
1967,43,0.00358,0.00357,0.5,89858,321,89698,2655726,29.55
1967,44,0.0043,0.00429,0.5,89537,384,89345,2566028,28.66
1967,45,0.00483,0.00482,0.5,89153,430,88938,2476683,27.78
1967,46,0.00477,0.00476,0.5,88723,422,88512,2387744,26.91
1967,47,0.00618,0.00617,0.5,88301,544,88029,2299232,26.04
1967,48,0.00543,0.00542,0.5,87757,476,87519,2211203,25.2
1967,49,0.00644,0.00642,0.5,87281,560,87001,2123684,24.33
1967,50,0.00697,0.00695,0.5,86721,603,86420,2036683,23.49
1967,51,0.00751,0.00748,0.5,86118,645,85796,1950263,22.65
1967,52,0.00884,0.0088,0.5,85474,752,85098,1864467,21.81
1967,53,0.00906,0.00902,0.5,84722,764,84339,1779369,21
1967,54,0.00974,0.0097,0.5,83957,814,83550,1695030,20.19
1967,55,0.01102,0.01096,0.5,83143,911,82688,1611480,19.38
1967,56,0.01332,0.01323,0.5,82232,1088,81688,1528792,18.59
1967,57,0.0144,0.01429,0.5,81144,1160,80564,1447104,17.83
1967,58,0.016,0.01587,0.5,79984,1269,79349,1366540,17.09
1967,59,0.01798,0.01782,0.5,78715,1403,78013,1287191,16.35
1967,60,0.02134,0.02112,0.5,77312,1632,76496,1209177,15.64
1967,61,0.02177,0.02154,0.5,75679,1630,74864,1132682,14.97
1967,62,0.02426,0.02397,0.5,74049,1775,73162,1057818,14.29
1967,63,0.02754,0.02717,0.5,72274,1963,71293,984656,13.62
1967,64,0.02952,0.02909,0.5,70311,2045,69288,913363,12.99
1967,65,0.0316,0.03111,0.5,68265,2124,67204,844075,12.36
1967,66,0.03444,0.03385,0.5,66142,2239,65022,776871,11.75
1967,67,0.04115,0.04032,0.5,63903,2576,62615,711849,11.14
1967,68,0.04436,0.0434,0.5,61326,2661,59996,649234,10.59
1967,69,0.04861,0.04745,0.5,58665,2784,57273,589238,10.04
1967,70,0.05107,0.04979,0.5,55881,2783,54490,531965,9.52
1967,71,0.05919,0.05749,0.5,53099,3053,51572,477475,8.99
1967,72,0.06422,0.06223,0.5,50046,3114,48489,425903,8.51
1967,73,0.07041,0.06801,0.5,46932,3192,45336,377414,8.04
1967,74,0.07878,0.07579,0.5,43740,3315,42082,332078,7.59
1967,75,0.07968,0.07663,0.5,40425,3098,38876,289996,7.17
1967,76,0.09156,0.08755,0.5,37327,3268,35693,251120,6.73
1967,77,0.10275,0.09772,0.5,34059,3328,32395,215427,6.33
1967,78,0.10685,0.10143,0.5,30731,3117,29172,183032,5.96
1967,79,0.12108,0.11417,0.5,27613,3153,26037,153860,5.57
1967,80,0.13602,0.12736,0.5,24461,3115,22903,127823,5.23
1967,81,0.14825,0.13802,0.5,21346,2946,19873,104919,4.92
1967,82,0.16489,0.15233,0.5,18400,2803,16998,85047,4.62
1967,83,0.17714,0.16273,0.5,15597,2538,14328,68048,4.36
1967,84,0.19444,0.17721,0.5,13059,2314,11902,53721,4.11
1967,85,0.20077,0.18245,0.5,10745,1960,9764,41819,3.89
1967,86,0.22204,0.19985,0.5,8784,1756,7906,32055,3.65
1967,87,0.23983,0.21415,0.5,7029,1505,6276,24148,3.44
1967,88,0.24115,0.2152,0.5,5523,1189,4929,17872,3.24
1967,89,0.28447,0.24905,0.5,4335,1080,3795,12943,2.99
1967,90,0.28924,0.25269,0.5,3255,823,2844,9148,2.81
1967,91,0.35122,0.29876,0.5,2433,727,2069,6304,2.59
1967,92,0.3877,0.32475,0.5,1706,554,1429,4235,2.48
1967,93,0.36909,0.31159,0.5,1152,359,972,2806,2.44
1967,94,0.39285,0.32835,0.5,793,260,663,1834,2.31
1967,95,0.41713,0.34514,0.5,533,184,441,1171,2.2
1967,96,0.44181,0.36187,0.5,349,126,286,730,2.09
1967,97,0.46679,0.37846,0.5,223,84,180,444,2
1967,98,0.49194,0.39482,0.5,138,55,111,264,1.91
1967,99,0.51712,0.41089,0.5,84,34,67,153,1.83
1967,100,0.54222,0.42658,0.5,49,21,39,86,1.75
1967,101,0.56711,0.44183,0.5,28,12,22,48,1.68
1967,102,0.59167,0.45659,0.5,16,7,12,26,1.62
1967,103,0.61577,0.47081,0.5,9,4,7,13,1.57
1967,104,0.63932,0.48446,0.5,5,2,3,7,1.51
1967,105,0.66222,0.49749,0.5,2,1,2,3,1.47
1967,106,0.68438,0.5099,0.5,1,1,1,2,1.42
1967,107,0.70573,0.52166,0.5,1,0,0,1,1.39
1967,108,0.72622,0.53277,0.5,0,0,0,0,1.35
1967,109,0.74579,0.54322,0.5,0,0,0,0,1.33
1967,110,0.76442,1,1.31,0,0,0,0,1.31
1968,0,0.04112,0.03975,0.16,100000,3975,96670,6666876,66.67
1968,1,0.00214,0.00214,0.5,96025,205,95922,6570205,68.42
1968,2,7.8e-4,7.8e-4,0.5,95820,75,95782,6474283,67.57
1968,3,6.6e-4,6.6e-4,0.5,95745,63,95714,6378501,66.62
1968,4,5.5e-4,5.5e-4,0.5,95682,53,95656,6282787,65.66
1968,5,5.8e-4,5.8e-4,0.5,95629,55,95601,6187131,64.7
1968,6,3.8e-4,3.8e-4,0.5,95574,36,95556,6091530,63.74
1968,7,4.1e-4,4.1e-4,0.5,95537,40,95518,5995974,62.76
1968,8,3.7e-4,3.7e-4,0.5,95498,36,95480,5900457,61.79
1968,9,4.3e-4,4.3e-4,0.5,95462,41,95442,5804977,60.81
1968,10,6e-4,6e-4,0.5,95422,58,95393,5709535,59.83
1968,11,3.6e-4,3.6e-4,0.5,95364,35,95347,5614142,58.87
1968,12,5.3e-4,5.3e-4,0.5,95329,51,95304,5518795,57.89
1968,13,4.3e-4,4.3e-4,0.5,95278,41,95258,5423491,56.92
1968,14,6.9e-4,6.9e-4,0.5,95238,65,95205,5328233,55.95
1968,15,6.1e-4,6.1e-4,0.5,95172,58,95143,5233028,54.98
1968,16,8.2e-4,8.2e-4,0.5,95114,78,95075,5137885,54.02
1968,17,0.00102,0.00102,0.5,95036,97,94988,5042810,53.06
1968,18,0.00139,0.00139,0.5,94939,132,94873,4947822,52.12
1968,19,0.00139,0.00138,0.5,94807,131,94741,4852949,51.19
1968,20,0.00141,0.00141,0.5,94676,133,94609,4758208,50.26
1968,21,0.00126,0.00126,0.5,94543,120,94483,4663598,49.33
1968,22,0.00141,0.00141,0.5,94423,133,94357,4569116,48.39
1968,23,0.00192,0.00192,0.5,94290,181,94200,4474759,47.46
1968,24,0.00169,0.00169,0.5,94109,159,94030,4380559,46.55
1968,25,0.0015,0.0015,0.5,93950,141,93880,4286529,45.63
1968,26,0.00179,0.00179,0.5,93810,168,93726,4192649,44.69
1968,27,0.00154,0.00154,0.5,93642,144,93570,4098923,43.77
1968,28,0.00169,0.00169,0.5,93498,158,93419,4005354,42.84
1968,29,0.00162,0.00162,0.5,93339,151,93264,3911935,41.91
1968,30,0.00182,0.00182,0.5,93188,169,93103,3818671,40.98
1968,31,0.00206,0.00206,0.5,93018,192,92923,3725568,40.05
1968,32,0.00209,0.00208,0.5,92827,193,92730,3632646,39.13
1968,33,0.00214,0.00214,0.5,92633,198,92534,3539916,38.21
1968,34,0.00238,0.00237,0.5,92435,219,92326,3447381,37.3
1968,35,0.00231,0.00231,0.5,92216,213,92110,3355056,36.38
1968,36,0.00257,0.00257,0.5,92003,236,91885,3262946,35.47
1968,37,0.00255,0.00254,0.5,91767,233,91650,3171061,34.56
1968,38,0.0032,0.0032,0.5,91534,293,91387,3079411,33.64
1968,39,0.00331,0.0033,0.5,91241,301,91090,2988024,32.75
1968,40,0.0036,0.0036,0.5,90940,327,90776,2896933,31.86
1968,41,0.00349,0.00349,0.5,90613,316,90455,2806157,30.97
1968,42,0.0042,0.00419,0.5,90297,378,90107,2715703,30.08
1968,43,0.00462,0.00461,0.5,89918,415,89711,2625595,29.2
1968,44,0.00483,0.00482,0.5,89503,431,89288,2535884,28.33
1968,45,0.00468,0.00467,0.5,89072,416,88864,2446596,27.47
1968,46,0.00494,0.00493,0.5,88656,437,88438,2357732,26.59
1968,47,0.00558,0.00556,0.5,88219,491,87974,2269295,25.72
1968,48,0.00707,0.00705,0.5,87728,618,87419,2181321,24.86
1968,49,0.00555,0.00554,0.5,87110,482,86869,2093902,24.04
1968,50,0.00727,0.00725,0.5,86628,628,86314,2007033,23.17
1968,51,0.0074400000000000004,0.00742,0.5,86000,638,85681,1920719,22.33
1968,52,0.00765,0.00762,0.5,85362,650,85037,1835038,21.5
1968,53,0.01064,0.01059,0.5,84712,897,84263,1750001,20.66
1968,54,0.011,0.01094,0.5,83815,917,83356,1665738,19.87
1968,55,0.01182,0.01175,0.5,82898,974,82411,1582382,19.09
1968,56,0.01311,0.01302,0.5,81923,1067,81390,1499971,18.31
1968,57,0.01449,0.01438,0.5,80857,1163,80275,1418581,17.54
1968,58,0.01648,0.01634,0.5,79694,1302,79042,1338306,16.79
1968,59,0.01764,0.01749,0.5,78391,1371,77706,1259264,16.06
1968,60,0.02,0.0198,0.5,77020,1525,76258,1181558,15.34
1968,61,0.02268,0.02242,0.5,75495,1693,74649,1105300,14.64
1968,62,0.02444,0.02415,0.5,73802,1782,72911,1030652,13.97
1968,63,0.02954,0.02911,0.5,72020,2096,70972,957741,13.3
1968,64,0.03166,0.03117,0.5,69924,2180,68834,886768,12.68
1968,65,0.03462,0.03403,0.5,67744,2305,66592,817934,12.07
1968,66,0.03884,0.0381,0.5,65439,2493,64192,751343,11.48
1968,67,0.03916,0.03841,0.5,62946,2418,61737,687150,10.92
1968,68,0.04408,0.04313,0.5,60528,2611,59223,625413,10.33
1968,69,0.05008,0.04886,0.5,57917,2830,56502,566191,9.78
1968,70,0.05449,0.05304,0.5,55088,2922,53627,509688,9.25
1968,71,0.0594,0.05769,0.5,52166,3009,50661,456062,8.74
1968,72,0.06622,0.0641,0.5,49156,3151,47581,405401,8.25
1968,73,0.07444,0.07177,0.5,46005,3302,44355,357820,7.78
1968,74,0.07958,0.07653,0.5,42704,3268,41070,313466,7.34
1968,75,0.08413,0.08073,0.5,39435,3184,37844,272396,6.91
1968,76,0.0942,0.08997,0.5,36252,3261,34621,234552,6.47
1968,77,0.1047,0.09949,0.5,32990,3282,31349,199931,6.06
1968,78,0.11689,0.11043,0.5,29708,3281,28068,168582,5.67
1968,79,0.12322,0.11607,0.5,26427,3067,24894,140515,5.32
1968,80,0.14053,0.1313,0.5,23360,3067,21826,115621,4.95
1968,81,0.16207,0.14992,0.5,20293,3042,18772,93794,4.62
1968,82,0.17697,0.16258,0.5,17250,2805,15848,75023,4.35
1968,83,0.17928,0.16453,0.5,14446,2377,13257,59175,4.1
1968,84,0.2134,0.19282,0.5,12069,2327,10905,45917,3.8
1968,85,0.21696,0.19573,0.5,9742,1907,8788,35012,3.59
1968,86,0.24521,0.21843,0.5,7835,1711,6979,26223,3.35
1968,87,0.25827,0.22873,0.5,6124,1401,5423,19244,3.14
1968,88,0.30201,0.26239,0.5,4723,1239,4103,13821,2.93
1968,89,0.32782,0.28166,0.5,3484,981,2993,9717,2.79
1968,90,0.28587,0.25012,0.5,2503,626,2190,6724,2.69
1968,91,0.35267,0.29981,0.5,1877,563,1595,4534,2.42
1968,92,0.37823,0.31808,0.5,1314,418,1105,2939,2.24
1968,93,0.49316,0.39561,0.5,896,354,719,1834,2.05
1968,94,0.44645,0.36497,0.5,542,198,443,1115,2.06
1968,95,0.4745,0.38351,0.5,344,132,278,673,1.96
1968,96,0.50272,0.40174,0.5,212,85,169,395,1.86
1968,97,0.53092,0.41955,0.5,127,53,100,225,1.78
1968,98,0.55892,0.43684,0.5,74,32,58,125,1.7
1968,99,0.58656,0.45354,0.5,41,19,32,68,1.63
1968,100,0.61366,0.46958,0.5,23,11,17,35,1.56
1968,101,0.64007,0.48489,0.5,12,6,9,18,1.51
1968,102,0.66566,0.49944,0.5,6,3,5,9,1.46
1968,103,0.69032,0.51319,0.5,3,2,2,4,1.41
1968,104,0.71393,0.52612,0.5,2,1,1,2,1.37
1968,105,0.73644,0.53824,0.5,1,0,1,1,1.33
1968,106,0.75777,0.54955,0.5,0,0,0,0,1.3
1968,107,0.7779,0.56006,0.5,0,0,0,0,1.27
1968,108,0.7968,0.56979,0.5,0,0,0,0,1.24
1968,109,0.81448,0.57878,0.5,0,0,0,0,1.22
1968,110,0.83094,1,1.2,0,0,0,0,1.2
1969,0,0.03967,0.03838,0.16,100000,3838,96767,6667382,66.67
1969,1,0.00168,0.00168,0.5,96162,161,96081,6570616,68.33
1969,2,9.5e-4,9.5e-4,0.5,96000,91,95955,6474535,67.44
1969,3,5.4e-4,5.4e-4,0.5,95909,52,95883,6378580,66.51
1969,4,6.4e-4,6.4e-4,0.5,95857,62,95826,6282697,65.54
1969,5,5.4e-4,5.4e-4,0.5,95796,52,95770,6186870,64.58
1969,6,5.5e-4,5.5e-4,0.5,95744,52,95718,6091101,63.62
1969,7,3.8e-4,3.8e-4,0.5,95691,36,95673,5995383,62.65
1969,8,5e-4,5e-4,0.5,95655,48,95631,5899710,61.68
1969,9,3.6e-4,3.6e-4,0.5,95607,34,95590,5804078,60.71
1969,10,3.7e-4,3.7e-4,0.5,95573,36,95555,5708488,59.73
1969,11,5.9e-4,5.9e-4,0.5,95537,57,95509,5612933,58.75
1969,12,4.1e-4,4.1e-4,0.5,95481,39,95461,5517424,57.79
1969,13,4.3e-4,4.3e-4,0.5,95442,41,95421,5421963,56.81
1969,14,5.8e-4,5.8e-4,0.5,95401,55,95373,5326542,55.83
1969,15,5.8e-4,5.8e-4,0.5,95345,55,95318,5231169,54.87
1969,16,7.5e-4,7.5e-4,0.5,95290,72,95254,5135851,53.9
1969,17,9.1e-4,9.1e-4,0.5,95218,87,95175,5040597,52.94
1969,18,0.0013,0.0013,0.5,95132,123,95070,4945422,51.99
1969,19,0.00156,0.00156,0.5,95008,148,94934,4850352,51.05
1969,20,0.0015,0.00149,0.5,94860,142,94789,4755418,50.13
1969,21,0.00124,0.00124,0.5,94719,117,94660,4660628,49.2
1969,22,0.0014,0.0014,0.5,94601,132,94535,4565969,48.27
1969,23,0.00138,0.00138,0.5,94469,131,94404,4471434,47.33
1969,24,0.00168,0.00167,0.5,94338,158,94259,4377030,46.4
1969,25,0.00179,0.00178,0.5,94180,168,94096,4282770,45.47
1969,26,0.00158,0.00158,0.5,94012,149,93938,4188674,44.55
1969,27,0.00164,0.00164,0.5,93864,154,93787,4094736,43.62
1969,28,0.00143,0.00143,0.5,93710,134,93642,4000949,42.7
1969,29,0.00194,0.00194,0.5,93575,182,93484,3907307,41.76
1969,30,0.00181,0.00181,0.5,93394,169,93309,3813823,40.84
1969,31,0.00201,0.00201,0.5,93225,187,93131,3720514,39.91
1969,32,0.002,0.002,0.5,93038,186,92945,3627382,38.99
1969,33,0.00235,0.00235,0.5,92851,218,92742,3534438,38.07
1969,34,0.00213,0.00213,0.5,92633,197,92535,3441695,37.15
1969,35,0.00228,0.00228,0.5,92436,211,92331,3349161,36.23
1969,36,0.00255,0.00254,0.5,92226,234,92108,3256830,35.31
1969,37,0.00264,0.00263,0.5,91991,242,91870,3164722,34.4
1969,38,0.00252,0.00252,0.5,91749,231,91633,3072852,33.49
1969,39,0.0028,0.0028,0.5,91517,256,91389,2981218,32.58
1969,40,0.00344,0.00344,0.5,91261,314,91105,2889829,31.67
1969,41,0.00392,0.00391,0.5,90948,355,90770,2798724,30.77
1969,42,0.00428,0.00427,0.5,90592,387,90399,2707954,29.89
1969,43,0.0046,0.00459,0.5,90206,414,89998,2617555,29.02
1969,44,0.0049,0.00489,0.5,89791,439,89572,2527557,28.15
1969,45,0.00542,0.0054,0.5,89352,483,89111,2437985,27.29
1969,46,0.00564,0.00563,0.5,88870,500,88620,2348874,26.43
1969,47,0.0058,0.00578,0.5,88370,511,88114,2260255,25.58
1969,48,0.00579,0.00577,0.5,87859,507,87605,2172140,24.72
1969,49,0.00768,0.00765,0.5,87352,668,87018,2084535,23.86
1969,50,0.00699,0.00697,0.5,86684,604,86382,1997517,23.04
1969,51,0.00751,0.00749,0.5,86080,644,85758,1911136,22.2
1969,52,0.00962,0.00957,0.5,85435,818,85026,1825378,21.37
1969,53,0.00943,0.00938,0.5,84617,794,84220,1740352,20.57
1969,54,0.01174,0.01167,0.5,83823,978,83334,1656131,19.76
1969,55,0.01217,0.0121,0.5,82845,1002,82344,1572797,18.98
1969,56,0.01308,0.013,0.5,81843,1064,81311,1490453,18.21
1969,57,0.01449,0.01438,0.5,80779,1162,80198,1409143,17.44
1969,58,0.01635,0.01622,0.5,79617,1291,78971,1328945,16.69
1969,59,0.01827,0.0181,0.5,78326,1418,77617,1249973,15.96
1969,60,0.02176,0.02153,0.5,76908,1656,76080,1172356,15.24
1969,61,0.02235,0.02211,0.5,75252,1664,74420,1096276,14.57
1969,62,0.02562,0.0253,0.5,73589,1862,72658,1021856,13.89
1969,63,0.02814,0.02774,0.5,71727,1990,70732,949198,13.23
1969,64,0.03102,0.03055,0.5,69737,2130,68672,878466,12.6
1969,65,0.03511,0.0345,0.5,67607,2333,66441,809794,11.98
1969,66,0.03871,0.03797,0.5,65274,2479,64035,743354,11.39
1969,67,0.04192,0.04106,0.5,62796,2578,61507,679319,10.82
1969,68,0.04667,0.04561,0.5,60218,2746,58844,617812,10.26
1969,69,0.05048,0.04924,0.5,57471,2830,56056,558967,9.73
1969,70,0.0586,0.05694,0.5,54642,3111,53086,502911,9.2
1969,71,0.06368,0.06171,0.5,51530,3180,49940,449825,8.73
1969,72,0.06734,0.06515,0.5,48350,3150,46775,399885,8.27
1969,73,0.07277,0.07022,0.5,45200,3174,43613,353109,7.81
1969,74,0.0786,0.07563,0.5,42027,3178,40437,309496,7.36
